Timeframe name,From (date),To (date),Material name,Material code,Quantity,Unit,Location,Comments
December 2018,01/12/18,31/12/18,water,MF9,254210.48,ML,Theewaterskloof,
January 2019,01/01/19,31/01/19,water,MF9,232768.87,ML,Theewaterskloof,
February 2019,01/02/19,28/02/19,water,MF9,211317.96,ML,Theewaterskloof,
March 2019,01/03/19,31/03/19,water,MF9,195106.81,ML,Theewaterskloof,
April 2019,01/04/19,30/04/19,water,MF9,181730.57,ML,Theewaterskloof,
May 2019,01/05/19,31/05/19,water,MF9,175215.4,ML,Theewaterskloof,
January 2012,01/01/12,31/01/12,water,MF9,109432.9,ML,Berg River,
February 2012,01/02/12,29/02/12,water,MF9,96106.93,ML,Berg River,
March 2012,01/03/12,31/03/12,water,MF9,84010.03,ML,Berg River,
April 2012,01/04/12,30/04/12,water,MF9,77451.33,ML,Berg River,
May 2012,01/05/12,31/05/12,water,MF9,80021.94,ML,Berg River,
June 2012,01/06/12,30/06/12,water,MF9,89068.33,ML,Berg River,
July 2012,01/07/12,31/07/12,water,MF9,115000.0,ML,Berg River,
August 2012,01/08/12,31/08/12,water,MF9,130700.97,ML,Berg River,
September 2012,01/09/12,30/09/12,water,MF9,130800.33,ML,Berg River,
October 2012,01/10/12,31/10/12,water,MF9,130468.71,ML,Berg River,
November 2012,01/11/12,30/11/12,water,MF9,129329.43,ML,Berg River,
December 2012,01/12/12,31/12/12,water,MF9,123511.0,ML,Berg River,
January 2013,01/01/13,31/01/13,water,MF9,112263.23,ML,Berg River,
February 2013,01/02/13,28/02/13,water,MF9,100112.5,ML,Berg River,
March 2013,01/03/13,31/03/13,water,MF9,89165.16,ML,Berg River,
April 2013,01/04/13,30/04/13,water,MF9,89243.33,ML,Berg River,
May 2013,01/05/13,31/05/13,water,MF9,94159.03,ML,Berg River,
June 2013,01/06/13,30/06/13,water,MF9,116069.33,ML,Berg River,
July 2013,01/07/13,31/07/13,water,MF9,128901.61,ML,Berg River,
August 2013,01/08/13,31/08/13,water,MF9,132465.81,ML,Berg River,
September 2013,01/09/13,30/09/13,water,MF9,131742.67,ML,Berg River,
October 2013,01/10/13,31/10/13,water,MF9,130211.61,ML,Berg River,
November 2013,01/11/13,30/11/13,water,MF9,130578.0,ML,Berg River,
December 2013,01/12/13,31/12/13,water,MF9,128876.45,ML,Berg River,
January 2014,01/01/14,31/01/14,water,MF9,128946.13,ML,Berg River,
February 2014,01/02/14,28/02/14,water,MF9,123337.5,ML,Berg River,
March 2014,01/03/14,31/03/14,water,MF9,115036.77,ML,Berg River,
April 2014,01/04/14,30/04/14,water,MF9,116264.67,ML,Berg River,
May 2014,01/05/14,31/05/14,water,MF9,118124.19,ML,Berg River,
June 2014,01/06/14,30/06/14,water,MF9,131253.0,ML,Berg River,
July 2014,01/07/14,31/07/14,water,MF9,130559.35,ML,Berg River,
August 2014,01/08/14,31/08/14,water,MF9,131240.0,ML,Berg River,
September 2014,01/09/14,30/09/14,water,MF9,130250.67,ML,Berg River,
October 2014,01/10/14,31/10/14,water,MF9,129286.13,ML,Berg River,
November 2014,01/11/14,30/11/14,water,MF9,127802.0,ML,Berg River,
December 2014,01/12/14,31/12/14,water,MF9,121500.32,ML,Berg River,
January 2015,01/01/15,31/01/15,water,MF9,108232.58,ML,Berg River,
February 2015,01/02/15,28/02/15,water,MF9,96007.14,ML,Berg River,
March 2015,01/03/15,31/03/15,water,MF9,84904.84,ML,Berg River,
April 2015,01/04/15,30/04/15,water,MF9,74972.67,ML,Berg River,
May 2015,01/05/15,31/05/15,water,MF9,70251.61,ML,Berg River,
June 2015,01/06/15,30/06/15,water,MF9,74746.67,ML,Berg River,
July 2015,01/07/15,31/07/15,water,MF9,84898.06,ML,Berg River,
August 2015,01/08/15,31/08/15,water,MF9,109940.0,ML,Berg River,
September 2015,01/09/15,30/09/15,water,MF9,115705.67,ML,Berg River,
October 2015,01/10/15,31/10/15,water,MF9,115903.55,ML,Berg River,
November 2015,01/11/15,30/11/15,water,MF9,108803.0,ML,Berg River,
December 2015,01/12/15,31/12/15,water,MF9,94492.9,ML,Berg River,
January 2016,01/01/16,31/01/16,water,MF9,74308.71,ML,Berg River,
February 2016,01/02/16,29/02/16,water,MF9,54264.48,ML,Berg River,
March 2016,01/03/16,31/03/16,water,MF9,37944.19,ML,Berg River,
April 2016,01/04/16,30/04/16,water,MF9,31269.67,ML,Berg River,
May 2016,01/05/16,31/05/16,water,MF9,35477.1,ML,Berg River,
June 2016,01/06/16,30/06/16,water,MF9,42791.67,ML,Berg River,
July 2016,01/07/16,31/07/16,water,MF9,63700.32,ML,Berg River,
August 2016,01/08/16,31/08/16,water,MF9,83826.45,ML,Berg River,
September 2016,01/09/16,30/09/16,water,MF9,91988.67,ML,Berg River,
October 2016,01/10/16,31/10/16,water,MF9,95270.97,ML,Berg River,
November 2016,01/11/16,30/11/16,water,MF9,91468.43,ML,Berg River,
December 2016,01/12/16,31/12/16,water,MF9,81813.55,ML,Berg River,
January 2017,01/01/17,31/01/17,water,MF9,68723.12,ML,Berg River,
February 2017,01/02/17,28/02/17,water,MF9,57805.17,ML,Berg River,
March 2017,01/03/17,31/03/17,water,MF9,49584.38,ML,Berg River,
April 2017,01/04/17,30/04/17,water,MF9,44418.71,ML,Berg River,
May 2017,01/05/17,31/05/17,water,MF9,41189.5,ML,Berg River,
June 2017,01/06/17,30/06/17,water,MF9,43441.94,ML,Berg River,
July 2017,01/07/17,31/07/17,water,MF9,49855.94,ML,Berg River,
August 2017,01/08/17,31/08/17,water,MF9,63690.0,ML,Berg River,
September 2017,01/09/17,30/09/17,water,MF9,78644.52,ML,Berg River,
October 2017,01/10/17,31/10/17,water,MF9,85862.5,ML,Berg River,
November 2017,01/11/17,30/11/17,water,MF9,85661.61,ML,Berg River,
December 2017,01/12/17,31/12/17,water,MF9,79935.31,ML,Berg River,
January 2018,01/01/18,31/01/18,water,MF9,73232.26,ML,Berg River,
February 2018,01/02/18,28/02/18,water,MF9,69198.57,ML,Berg River,
March 2018,01/03/18,31/03/18,water,MF9,62840.23,ML,Berg River,
April 2018,01/04/18,30/04/18,water,MF9,53600.37,ML,Berg River,
May 2018,01/05/18,31/05/18,water,MF9,52177.03,ML,Berg River,
June 2018,01/06/18,30/06/18,water,MF9,77370.8,ML,Berg River,
July 2018,01/07/18,31/07/18,water,MF9,109089.19,ML,Berg River,
August 2018,01/08/18,31/08/18,water,MF9,116551.74,ML,Berg River,
September 2018,01/09/18,30/09/18,water,MF9,128208.5,ML,Berg River,
October 2018,01/10/18,31/10/18,water,MF9,129207.1,ML,Berg River,
November 2018,01/11/18,30/11/18,water,MF9,127250.77,ML,Berg River,
December 2018,01/12/18,31/12/18,water,MF9,120262.1,ML,Berg River,
January 2019,01/01/19,31/01/19,water,MF9,112170.48,ML,Berg River,
February 2019,01/02/19,28/02/19,water,MF9,102164.89,ML,Berg River,
March 2019,01/03/19,31/03/19,water,MF9,95229.74,ML,Berg River,
April 2019,01/04/19,30/04/19,water,MF9,90142.6,ML,Berg River,
May 2019,01/05/19,31/05/19,water,MF9,89581.6,ML,Berg River,
